CC or CH,Apartment Name,CC_ID,Priority_Last Date,Priority,Add,District,City,Latitude,Longitude,CL Apartment Name,Ngày hoàn thành,Handover Y-Q,Quantity,Ngày bàn giao cuối cùng,Số Lượng Biệt Thự,Price/m2,rating,user_ratings_total,business_status,place_id,Total Population,Total Households,Average Household Size,CC_Segment,Sales,que_point,Close_Store
CC,Chung Cư Tđc Hoàng Cầu,CCHNI0162,,0,"36 hoàng cầu, phường ô chợ dừa, quận đống đa, tp. hà nội",Đống Đa,Hà Nội,21.0186298,105.8229295,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Thanh Bình,CCHNI0163,,0,,Cầu Giấy,Hà Nội,21.0289793,105.794689,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư The Legacy,CCHNI0164,,0,"106 phố ngụy như kon tum, thanh xuân, hà nội",Thanh Xuân,Hà Nội,21.0010171,105.803858,The Legacy,12/30/2019,2019-4,252,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Thông Tấn Xã Việt Nam,CCHNI0165,,0,"đường nguyễn xiển, phường đại kim, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9749941,105.8198773,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Thông Tấn Xuân Phương,CCHNI0166,,0,"đường trần hữu dực, phường xuân phương, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0342803,105.7535388,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Tincom Pháp Vân,CCHNI0167,,0,"xã tứ hiệp, thanh trì, hà nội",Thanh Trì,Hà Nội,20.951397,105.8472308,TINCOM Pháp Vân,12/7/2012,2012-4,504,,,,,,,,,,,Trung bình,,,
CC,Chung cư Tràng thi Minh khai,CCHNI0168,,0,349 minh khai,Hai Bà Trưng,Hà Nội,20.9977703,105.865605,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Văn Phòng 222 Đội Cấn,CCHNI0169,,0,"đường đội cấn, phường liễu giai, ba đình, hà nội",Ba Đình,Hà Nội,21.0343941,105.8160811,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Viện 103,CCHNI0170,,0,"đường yên xá, xã tân triều, thanh trì, hà nội",Thanh Trì,Hà Nội,20.9685325,105.7926539,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Vinaconex 21,CCHNI0171,,0,"ba la, phường phú la, hà đông , hà nội , việt nam",Hà Đông,Hà Nội,20.9568033,105.7562852,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư Vườn Đào,CCHNI0172,,0,"713 lạc long quân, tây hồ, hà nội",Tây Hồ,Hà Nội,21.0791443,105.8139664,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Vườn Xuân - 71 Nguyễn Chí Thanh,CCHNI0173,,0,"71 nguyễn chí thanh, đống đa, hà nội",Đống Đa,Hà Nội,21.0240105,105.8111795,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư X2 Mỹ Đình,CCHNI0174,,0,"mỹ đình, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0370948,105.7654003,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư X20 Bộ Quốc Phòng,CCHNI0175,,0,908 kim giang,Thanh Trì,Hà Nội,20.9619196,105.8079428,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư X203 Lĩnh Nam,CCHNI0176,,0,"phường lĩnh nam, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9815583,105.8802028,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Xây Để Ở Dành Cho Cán Bộ Chiến Sỹ Công An Tp. Hà Nội,CCHNI0177,,0,"đường nguyễn khuyến, phường văn quán, hà đông, hà nội",Hà Đông,Hà Nội,20.9785007,105.7861573,Chung cư xây để ở dành cho cán bộ chiến sỹ công an TP. Hà Nội,3/1/2020,2020-1,168,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Xphomes,CCHNI0178,,0,"đường quốc lộ 32, xã tân lập, đan phượng, hà nội",Hà Đông,Hà Nội,21.0750738,105.701654,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư Xuân Phương,CCHNI0179,,0,"xã xuân phương, quận nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0259993,105.7401366,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung Cư Yên Hòa Thăng Long,CCHNI0180,,0,"tổ 50, phường yên hòa, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.017763,105.791286,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư z133 Bộ quốc phòng,CCHNI0181,,0,,Long Biên,Hà Nội,21.0649598,105.8791005,,,,,,,,,,,,,,,Trung bình,,,
CC,Cienco 5,CCHNI0182,,0,"thanh hà, hữu hòa, cự khê, hà đông, hà nội",Hà Đông,Hà Nội,20.9388555,105.7871176,,,,,,,,,,,,,,,Trung bình,,,
CC,Ciputra Tây Hồ,CCHNI0183,,1,"28 xuân la, phường xuân la, quận tây hồ, hà nội",Tây Hồ,Hà Nội,21.0786522,105.802612,,,,,,,,,,,,,,,Trung bình,,,
CC,C'Land Xã Đàn 2,CCHNI0184,,0,"156 xã đàn 2, nam đồng",Đống Đa,Hà Nội,21.0141981,105.8314608,,,,,,,,,,,,,,,Trung bình,,,
CC,Comatce Tower,CCHNI0185,,0,"ngụy như kon tum, phường nhân chính, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9994527,105.8008572,Comatce Tower,9/30/2017,2017-3,100,,,28,,,,,,,,Trung bình,,,
CC,Ct Number One,CCHNI0186,,0,"xã vân canh, hoài đức, hà nội",Hoài Đức,Hà Nội,21.043433,105.7307161,,,,,,,,,,,,,,,Trung bình,,,
CC,CT1 Ngô Thì Nhậm,CCHNI0187,,0,ct1 ngô thì nhậm,Hà Đông,Hà Nội,20.9695782,105.7682299,,,,,,,,,,,,,,,Trung bình,,,
CC,CT1 phố Đỗ Nhuận - Xuân Đỉnh,CCHNI0188,,0,,Bắc Từ Liêm,Hà Nội,21.0678998,105.7868643,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct1 Thạch Bàn,CCHNI0189,,0,"phường thạch bàn, long biên, hà nội",Long Biên,Hà Nội,21.0199496,105.9072146,,,,,,,,,,,,,,,Trung bình,,,
CC,CT2 Ngô Thì Nhậm,CCHNI0190,,0,,Hà Đông,Hà Nội,20.9689257,105.7688208,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct2 Thạch Bàn,CCHNI0191,,0,"phường thạch bàn, long biên, hà nội",Long Biên,Hà Nội,21.0190703,105.9064115,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct2 Viettel Trung Văn,CCHNI0192,,0,"đường tố hữu, phường trung văn, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,20.9946348,105.7787812,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct2 Yên Nghĩa,CCHNI0193,,0,"phường yên nghĩa, hà đông, hà nội",Hà Đông,Hà Nội,20.955241,105.744102,,,,,,,,,,,,,,,Trung bình,,,
CC,CT3 Cầu Diễn,CCHNI0194,,0,2 phan bá vành,Nam Từ Liêm,Hà Nội,21.0479264,105.7715882,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct3 Cổ Nhuế,CCHNI0195,,0,"đường phạm văn đồng, phường cổ nhuế 1, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0508843,105.7861914,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct36 - Dream Home,CCHNI0196,,0,"đường nguyễn cảnh dị, phường định công, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9875995,105.8350385,,,,,,,,,,,,,,,Trung bình,,,
CC,Ct4-5 Dương Đình Nghệ,CCHNI0197,,0,6 dương đình nghệ,Cầu Giấy,Hà Nội,21.0222838,105.787889,,,,,,,,,,,,,,,Trung bình,,,
CC,CT5 yên Xá,CCHNI0198,,0,"yên xá, xã tân triều, huyện thanh trì, hà nội",Thanh Trì,Hà Nội,20.9648159,105.7952607,,,,,,,,,,,,,,,Trung bình,,,
CC,CT6 Yên Hoà,CCHNI0199,,0,,Cầu Giấy,Hà Nội,21.0237851,105.788328,,,,,,,,,,,,,,,Trung bình,,,
CC,D’. Le Pont D’Or - Hoàng Cầu,CCHNI0200,,0,"36 hoàng cầu, phường ô chợ dừa, đống đa, hà nội",Đống Đa,Hà Nội,21.0196454,105.8230063,D’. Le Pont D’or,3/30/2017,2017-1,326,,,35,,,,,,,,Trung bình,,,
CC,D’. Le Roi Soleil - Quảng An,CCHNI0201,,0,"69 xuân diệu, phường quảng an, quận tây hồ, hà nội",Tây Hồ,Hà Nội,21.062041,105.827982,D’. Le Roi Soleil,12/30/2018,2018-4,498,,,53,,,,,,,,Cao cấp,,,
CC,D’. Palais De Louis - Nguyễn Văn Huyên,CCHNI0202,,0,"đường nguyễn văn huyên, phường quan hoa, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0409779,105.7979938,D’.Palais de Louis,6/30/2017,2017-2,242,,,88,,,,,,,,Cao cấp,,,
CC,D22 Bộ Tư Lệnh Biên Phòng,CCHNI0203,,0,"62 trần bình, phường mai dịch, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0331445,105.7755873,,,,,,,,,,,,,,,Trung bình,,,
CC,Daewoo Cleve,CCHNI0204,,0,"phố lê trọng tấn, phường phú la, hà đông, hà nội",Hà Đông,Hà Nội,20.9573635,105.7687584,,,,,,,,,,,,,,,Trung bình,,,
CC,D'Gold Goldsilk City,CCHNI0205,,0,"đường tố hữu, phường la khê, hà đông, hà nội",Hà Đông,Hà Nội,20.9765951,105.7750136,,,,,,,,,,,,,,,Trung bình,,,
CC,Diamond Blue 69 Triều Khúc,CCHNI0206,,0,"69 đường triều khúc, phường thanh xuân nam, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9842332,105.8003099,Diamond Blue,6/30/2015,2015-2,113,,,17,,,,,,,,Trung bình,,,
CC,Diamond Flower Tower,CCHNI0207,,0,"1 hoàng đạo thúy, phường nhân chính, thanh xuân, hà nội",Thanh Xuân,Hà Nội,21.0052405,105.8039282,,,,,,,,,,,,,,,Trung bình,,,
CC,Discovery Complex Cầu Giấy,CCHNI0208,,0,302 cầu giấy,Cầu Giấy,Hà Nội,21.0356057,105.7940811,Discovery Complex 302 Cầu Giấy,12/1/2019,2019-4,500,,,,,,,,,,,Trung bình,,,
CC,Dolphin Plaza,CCHNI0209,,0,"28 trần bình, phường mỹ đình 2, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0301642,105.7764697,Dolphin Plaza,6/30/2012,2012-2,385,,,15,,,,,,,,Cao cấp,,,
CC,Đồng Phát Park View Tower,CCHNI0210,,0,"đường tân mai, phường vĩnh hưng, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9818397,105.8709812,,,,,,,,,,,,,,,Trung bình,,,
CC,Đồng Phát Resident,CCHNI0211,,0,"đường phan trọng tuệ, xã tam hiệp và vĩnh quỳnh, huyện thanh trì, hà nội",Thanh Trì,Hà Nội,20.944279,105.8385343,,,,,,,,,,,,,,,Trung bình,,,
CC,Dream Land Bonanza,CCHNI0212,,0,"23 duy tân, phường dịch vọng hậu, quận cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0310213,105.780761,,,,,,,,,,,,,,,Trung bình,,,
CC,Dreamtown Tây Mỗ,CCHNI0213,,0,dreamtown tây mỗ,Nam Từ Liêm,Hà Nội,21.0165841,105.7465928,,,,,,,,,,,,,,,Trung bình,,,
CC,Dsd Building,CCHNI0214,,0,"phố láng hạ, đống đa, hà nội",Đống Đa,Hà Nội,21.0180725,105.8299495,,,,,,,,,,,,,,,Trung bình,,,
CC,Dự Án Viện Bỏng Lê Hữu Trác,CCHNI0215,,0,"đường cầu bươu, xã tân triều, thanh trì, hà nội",Thanh Trì,Hà Nội,20.9643586,105.7935444,,,,,,,,,,,,,,,Trung bình,,,
CC,E4 TT Vĩnh hồ,CCHNI0216,,0,"e4 tt vĩnh hồ, khương thượng, trung liệt, hà nội",Đống Đa,Hà Nội,21.0067122,105.8205443,,,,,,,,,,,,,,,Trung bình,,,
CC,Eco City Việt Hưng,CCHNI0217,,0,"lô ct-21b - khu đô thị mới việt hưng, phường giang biên, quận long biên, tp. hà nội",Long Biên,Hà Nội,21.0564279,105.9134817,,,,,,,,,,,,,,,Trung bình,,,
CC,Eco Dream Nguyễn Xiển,CCHNI0218,,0,"lô đất tt6, khu đô thị tây nam kim giang i, xã tân triều, thanh trì, hà nội",Thanh Trì,Hà Nội,20.9805073,105.806886,Eco Dream,3/30/2020,2020-1,572,,,26,,,,,,,,Trung bình,,,
CC,Eco Green City,CCHNI0219,,0,"đường nguyễn xiển, xã tân triều, thanh trì, hà nội",Thanh Trì,Hà Nội,20.983315,105.808835,Eco Green City,9/30/2017,2017-3,1800,,,25,,,,,,,,Trung bình,,,
CC,Eco Lake View,CCHNI0220,,0,"32 đại từ, phường đại kim, quận hoàng mai, tp. hà nội",Hoàng Mai,Hà Nội,20.9727829,105.8383372,Eco Lake View,12/30/2018,2018-4,1218,,,21,,,,,,,,Trung bình,,,
CC,Ecohome 1,CCHNI0221,,0,"phố kẻ vẽ, xã đông ngạc, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0863436,105.7823016,,,,,,,,,,,,,,,Trung bình,,,
CC,Ecohome 2,CCHNI0222,,0,"phường đông ngạc, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0836636,105.7842861,,,,,,,,,,,,,,,Trung bình,,,
CC,Ecohome Phúc Lợi,CCHNI0223,,0,"ô đất ct1 kđt việt hưng, phường phúc lợi, quận long biên, tp. hà nội",Long Biên,Hà Nội,21.0407819,105.9276174,Ecohome Phúc Lợi,3/30/2018,2018-1,680,,,17,,,,,,,,Trung bình,,,
CC,Ecolife Capitol,CCHNI0224,,0,"60 lê văn lương kéo dài, phường mễ trì và trung văn, quận nam từ liêm, tp. hà nội",Nam Từ Liêm,Hà Nội,20.9932529,105.7868861,,,,,,,,,,,,,,,Trung bình,,,
CC,Ecolife Tây Hồ,CCHNI0225,,0,"lô đất o17 - hh1 khu đô thị mới tây hồ tây, quận tây hồ, hà nội",Tây Hồ,Hà Nội,21.0513583,105.8011933,EcoLife Tây Hồ,3/30/2017,2017-1,600,,,26,,,,,,,,Trung bình,,,
CC,Ellipse Tower,CCHNI0226,,0,110 trần phú,Hà Đông,Hà Nội,20.9771978,105.7838093,,,,,,,,,,,,,,,Trung bình,,,
CC,Eurowindow Multi Complex,CCHNI0227,,0,"đường trần duy hưng, phường trung hòa, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0135526,105.8035871,Eurowindow MultiComplex,6/30/2013,2013-2,,,,30,,,,,,,,Trung bình,,,
CC,Eurowindow River Park,CCHNI0228,,0,"đông hội, đông anh, hà nội, xã đông hội, huyện đông anh, hà nội",Đông Anh,Hà Nội,21.0775926,105.8754051,Eurowindow River Park,12/30/2019,2019-4,2058,,,15,,,,,,,,Trung bình,,,
CC,Fafilm - Vnt Tower,CCHNI0229,,0,"19 nguyễn trãi, phường khương trung, thanh xuân, hà nội",Thanh Xuân,Hà Nội,21.0017446,105.8204506,,,,,,,,,,,,,,,Trung bình,,,
CC,Five Star Kim Giang,CCHNI0230,,0,"02 kim giang, phường kim giang, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9859696,105.8124835,,,,,,,,,,,,,,,Cao cấp,,,
CC,Five Star Mỹ Đình,CCHNI0231,,0,"154 đình thôn, đình thôn, từ liêm, mỹ đình 1, hà nội",Nam Từ Liêm,Hà Nội,21.0180243,105.7757127,,,,,,,,,,,,,,,Trung bình,,,
CC,Five Star Resident,CCHNI0232,,0,"đường thành thái, phường dịch vọng hậu, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0238641,105.7973994,,,,,,,,,,,,,,,Trung bình,,,
CC,Five Star Westlake,CCHNI0233,,0,"167 thụy khuê, phường thụy khuê, tây hồ, hà nội",Tây Hồ,Hà Nội,21.0426214,105.8206711,Five Star West Lake,11/15/2020,2020-4,70,,,53,,,,,,,,Cao cấp,,,
CC,Flc Complex 36 Phạm Hùng,CCHNI0234,,0,"36 phạm hùng, phường mỹ đình 2, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0272541,105.7784013,FLC Complex Phạm Hùng,9/30/2016,2016-3,480,,,28,,,,,,,,Trung bình,,,
CC,Flc Đại Mỗ,CCHNI0235,,0,hh3 flc đại mỗ,Nam Từ Liêm,Hà Nội,20.9911479,105.7557208,,,,,,,,,,,,,,,Trung bình,,,
CC,FLC Eco House,CCHNI0236,,0,"64 sài đồng, tt. sài đồng, long biên, hà nội",Long Biên,Hà Nội,21.0338931,105.9125376,FLC Ecohouse,6/1/2018,2018-2,,,,,,,,,,,,Trung bình,,,
CC,Flc Green Apartment,CCHNI0237,,0,"18 đường phạm hùng, phường mỹ đình 2, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0299191,105.7779151,FLC Green Apartment,4/30/2019,2019-2,384,,,26,,,,,,,,Trung bình,,,
CC,Flc Lê Đức Thọ,CCHNI0238,,0,flc lê đức thọ,Nam Từ Liêm,Hà Nội,21.0340013,105.7703534,,,,,,,,,,,,,,,Trung bình,,,
CC,Flc Star Tower,CCHNI0239,,0,"418 đường quang trung, phường quang trung, hà đông, hà nội",Hà Đông,Hà Nội,20.9622687,105.7645011,FLC Star Tower,3/30/2019,2019-1,455,,,21,,,,,,,,Trung bình,,,
CC,FLC Twin Tower,CCHNI0240,,0,265 cầu giấy,Cầu Giấy,Hà Nội,21.0344017,105.7949254,,,,,,,,,,,,,,,Trung bình,,,
CC,Florence Mỹ Đình,CCHNI0241,,0,"28 đường trần hữu dực, thị trấn cầu diễn, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0303239,105.7614939,Florence Mỹ Đình,12/30/2019,2019-4,480,,,27,,,,,,,,Trung bình,,,
CC,G3D Vũ Phạm Hàm,CCHNI0242,,0,,Cầu Giấy,Hà Nội,21.019212,105.799574,,,,,,,,,,,,,,,Trung bình,,,
CC,Galaxy Tower Nguyễn Xiển,CCHNI0243,,0,"thôn thượng, xã thanh liệt, thanh trì, hà nội",Thanh Trì,Hà Nội,20.9706043,105.8227157,Galaxy Tower Nguyễn Xiển,9/30/2019,2019-3,1044,,,22,,,,,,,,Trung bình,,,
CC,Gamuda Garden Gamuda City,CCHNI0244,,0,"đường pháp vân, phường yên sở, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9735605,105.8664499,Gamuda City,12/30/2019,2019-4,812,,256,,,,,,,,,Trung bình,,,
CC,Gelexia Riverside,CCHNI0245,,0,"885 đường tam trinh, phường yên sở, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9751133,105.869926,Gelexia Riverside,6/30/2018,2018-2,2000,,,18,,,,,,,,Trung bình,,,
CC,Geleximco Lê Trọng Tấn,CCHNI0246,,0,"lê trọng tấn, dương kinh, hoài đức, hà nội",Hoài Đức,Hà Nội,20.9771639,105.7469454,Geleximco Lê Trọng Tấn,1/1/2018,2018-1,1276,,,,,,,,,,,Trung bình,,,
CC,Gemek Premium,CCHNI0247,,0,"đường lê trọng tấn, xã an khánh, hoài đức, hà nội",Hoài Đức,Hà Nội,21.0031227,105.7322358,,,,,,,,,,,,,,,Trung bình,,,
CC,Gold Season,CCHNI0248,,0,"47 đường nguyễn tuân, phường thanh xuân trung, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9953716,105.8055838,Gold Sea,1/12/2014,2014-1,200,,,27,,,,,,,,Trung bình,,,
CC,Golden Land,CCHNI0249,,0,"275 đường nguyễn trãi, phường thanh xuân trung, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9932083,105.8073068,Chương Dương Golden Land,,,953,,,,,,,,,,,Trung bình,,,
CC,Golden Millennium,CCHNI0250,,0,"110 trần phú, phường mỗ lao, hà đông, hà nội",Hà Đông,Hà Nội,20.9778696,105.7841563,Millenmium,12/1/2018,2018-4,650,,,,,,,,,,,Trung bình,,,
CC,Golden Palace,CCHNI0251,,0,"đường mễ trì, xã mễ trì, nam từ liêm, hà nội",Nam Từ Liêm,Hà Nội,21.0121112,105.775584,,,,,,,,,,,,,,,Cao cấp,,,
CC,Golden Park Tower,CCHNI0252,,0,"2 đường phạm văn bạch, phường yên hòa, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0252097,105.7887975,Golden Park Tower,9/30/2019,2019-3,360,,,39,,,,,,,,Trung bình,,,
CC,Golden Westlake,CCHNI0253,,0,"151 đường thụy khuê, phường thụy khuê, tây hồ, hà nội",Tây Hồ,Hà Nội,21.0421911,105.8214638,,,,,,,,,,,,,,,Trung bình,,,
CC,Goldmark City,CCHNI0254,2020-09-13,0,"136 hồ tùng mậu, phường phú diễn, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0432621,105.7670273,"Goldmark Hồ Tùng Mậu
 Ruby / Saphere",8/15/2020,2020-3,555,,,,,,,,,,,Trung bình,,,
CC,Green House,CCHNI0256,,0,"khu đô thị việt hưng, phường đức giang, long biên, hà nội",Long Biên,Hà Nội,21.057669,105.906358,,,,,,,,,,,,,,,Trung bình,,,
CC,Green Park Tower,CCHNI0257,,0,"đường dương đình nghệ, phường yên hòa, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0225316,105.7869314,,,,,,,,,,,,,,,Trung bình,,,
CC,Green Park Trần Thủ Độ,CCHNI0258,,0,"1 đường trần thủ độ, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.9649969,105.8445682,,,,,,,,,,,,,,,Trung bình,,,
CC,Green Park Việt Hưng,CCHNI0259,,0,"khu đất ct15 khu đô thị việt hưng, giang biên, long biên, hà nội",Long Biên,Hà Nội,21.0641031,105.9114099,,,,,,,,,,,,,,,Cao cấp,,,
CC,Green Pearl Hà Nội,CCHNI0260,,0,378 minh khai,Hai Bà Trưng,Hà Nội,20.996538,105.8633909,,,,,,,,,,,,,,,Cao cấp,,,
CC,Green Stars,CCHNI0261,,0,"234 phạm văn đồng, phường cổ nhuế 1, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0521558,105.7802332,Green Star Quận 7,12/30/2019,2019-4,917,,,28,,,,,,,,Trung bình,,,
CC,Green Tower Sài Đồng,CCHNI0262,,0,"khu đô thị mới sài đồng, sài đồng, long biên, hà nội",Long Biên,Hà Nội,21.0367334,105.9069882,,,,,,,,,,,,,,,Trung bình,,,
CC,Hạ Đình Tower,CCHNI0263,,0,"143, 85 hạ đình, phường thanh xuân trung, thanh xuân, hà nội",Thanh Xuân,Hà Nội,20.9887758,105.8106837,,,,,,,,,,,,,,,Trung bình,,,
CC,Ha Do Park View,CCHNI0264,,0,"đường duy tân, phường dịch vọng, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0273566,105.7937337,,,,,,,,,,,,,,,Trung bình,,,
CC,Hà Đô Parkside,CCHNI0265,,0,"phường dịch vọng, quận cầu giấy, tp. hà nội",Cầu Giấy,Hà Nội,21.0321398,105.7919391,,,,,,,,,,,,,,,Trung bình,,,
CC,Hà Đông Park View,CCHNI0266,,0,"lô 12, kđt mới văn phú, đường lê trọng tấn, phường phú la, hà đông, hà nội",Hà Đông,Hà Nội,20.9638722,105.748825,,,,,,,,,,,,,,,Trung bình,,,
CC,Hà Nội Aqua Central,CCHNI0267,,0,"44 yên phụ, phường trúc bạch, quận ba đình, hà nội",Ba Đình,Hà Nội,21.0446859,105.8453878,Hanoi Aqua Central,6/30/2018,2018-2,238,,,73,,,,,,,,Cao cấp,,,
CC,Hà Nội Center Point,CCHNI0268,,0,"27 lê văn lương, phường nhân chính, thanh xuân, hà nội",Thanh Xuân,Hà Nội,21.004719,105.8044482,,,,,,,,,,,,,,,Trung bình,,,
CC,Hà Nội Golden Lake,CCHNI0269,,0,"b7, phường giảng võ, ba đình, hà nội",Ba Đình,Hà Nội,21.029546,105.8209134,Hà Nội Golden Lake,2/15/2021,2021-1,378,,,145,,,,,,,,Cao cấp,,,
CC,Hà Nội Homeland,CCHNI0270,,0,"phường thượng thanh, long biên, hà nội",Long Biên,Hà Nội,21.0563597,105.8845478,,,,,,,,,,,,,,,Trung bình,,,
CC,Hà Nội Paragon,CCHNI0271,,0,"lô đất a3, khu đô thị mới dịch vọng, phường dịch vọng hậu, quận cầu giấy, tp. hà nội",Cầu Giấy,Hà Nội,21.0339324,105.7819054,Hà Nội Paragon,6/30/2020,2020-2,542,,,39,,,,,,,,Trung bình,,,
CC,Hà Thành Plaza,CCHNI0272,,0,"102 thái thịnh, phường thịnh quang, đống đa, hà nội",Đống Đa,Hà Nội,21.0088798,105.8203536,,,,,,,,,,,,,,,Trung bình,,,
CC,Hải Đăng Tower,CCHNI0273,,0,"102 thái thịnh, phường thịnh quang, đống đa, hà nội",Đống Đa,Hà Nội,21.0207896,105.8190703,,,,,,,,,,,,,,,Trung bình,,,
CC,Hancorp Plaza,CCHNI0274,,0,"72 trần đăng ninh, dịch vọng, cầu giấy, hà nội",Cầu Giấy,Hà Nội,21.0382968,105.7940704,,,,,,,,,,,,,,,Trung bình,,,
CC,Handico 5,CCHNI0275,,0,181 nguyễn lương bằng,Long Biên,Hà Nội,21.0480028,105.8856031,,,,,,,,,,,,,,,Trung bình,,,
CC,Handiresco Bắc Từ Liêm,CCHNI0276,,0,"phạm văn đồng, cổ nhuế, từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0666161,105.7833779,,,,,,,,,,,,,,,Trung bình,,,
CC,Handiresco Lê Văn Lương,CCHNI0277,,0,31 lê văn lương,Thanh Xuân,Hà Nội,21.0039669,105.8034414,,,,,,,,,,,,,,,Trung bình,,,
CC,Hanhomes No8 Giang Biên,CCHNI0278,,0,,Long Biên,Hà Nội,21.06751,105.920113,,,,,,,,,,,,,,,Trung bình,,,
CC,Hanhud Hoàng Quốc Việt,CCHNI0279,,0,"234 hoàng quốc việt, phường cổ nhuế 1, bắc từ liêm, hà nội",Bắc Từ Liêm,Hà Nội,21.0470168,105.7866928,,,,,,,,,,,,,,,Trung bình,,,
CC,Hanico Nguyễn Chí Thanh,CCHNI0280,,0,107 nguyễn chí thanh,Đống Đa,Hà Nội,21.0164132,105.8063009,,,,,,,,,,,,,,,Trung bình,,,
CC,Hanoi Apartment Center,CCHNI0281,,0,"84 thợ nhuộm, hoàn kiếm, hà nội",Hoàn Kiếm,Hà Nội,21.0230844,105.8483161,,,,,,,,,,,,,,,Cao cấp,,,
CC,Hanoi Flower Villages,CCHNI0282,,0,"14 thụy khuê, phường thụy khuê, tây hồ, hà nội",Tây Hồ,Hà Nội,21.0419542,105.8298343,,,,,,,,,,,,,,,Trung bình,,,
CC,Happy House 296 Lĩnh Nam,CCHNI0283,,0,"296 lĩnh nam, hoàng mai, hà nội",Hoàng Mai,Hà Nội,20.983865,105.8756035,,,,,,,,,,,,,,,Trung bình,,,
CC,Happy Star Tower,CCHNI0284,,0,"phường giang biên, long biên, hà nội",Long Biên,Hà Nội,21.0597486,105.9140416,,,,,,,,,,,,,,,Trung bình,,,
